distri	refdistribuidora	codiprovincia	tarname	tipocambio	tipopunto	nprocessos	ontime	late	verylate	ontimeaddedtime	lateaddedtime	verylateaddedtime	nomprovincia	nomdistribuidora	casos	bool
2282	0112	17	2.0A	C3	5	1	0	1	0	0.0	13.0	0.0	Girona	AGRI ENERGIA ELECTRICA	7132	True
2316	0022	13	2.0A	C3	5	2	1	1	0	0.0	7.0	0.0	Ciudad Real	UNIÓN FENOSA DISTRIBUCIÓN S.A.	7613,8638	True
2316	0022	15	2.0A	C3	5	8	8	0	0	0.0	0.0	0.0	A Coruña	UNIÓN FENOSA DISTRIBUCIÓN S.A.	8345,8346,8347,8348,8349,8598,9180,9230	True
2316	0022	15	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	A Coruña	UNIÓN FENOSA DISTRIBUCIÓN S.A.	7455	True
2316	0022	19	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	Guadalajara	UNIÓN FENOSA DISTRIBUCIÓN S.A.	8411	True
2316	0022	19	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Guadalajara	UNIÓN FENOSA DISTRIBUCIÓN S.A.	8533	True
2316	0022	24	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	León	UNIÓN FENOSA DISTRIBUCIÓN S.A.	7416,9219	True
2316	0022	28	2.0A	C3	5	36	36	0	0	9.0	0.0	0.0	Madrid	UNIÓN FENOSA DISTRIBUCIÓN S.A.	7404,7408,7438,7463,7485,7527,7547,7575,7646,7718,7849,7873,7893,7922,7951,7983,8275,8276,8277,8369,8417,8482,8483,8500,8528,8539,8582,9016,9043,9053,9173,9218,9223,9236,9273,9278	True
2316	0022	28	2.0DHA	C3	5	2	2	0	0	0.0	0.0	0.0	Madrid	UNIÓN FENOSA DISTRIBUCIÓN S.A.	8008,9295	True
2316	0022	28	2.1A	C3	5	1	1	0	0	2.0	0.0	0.0	Madrid	UNIÓN FENOSA DISTRIBUCIÓN S.A.	8280	True
2316	0022	28	2.1DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Madrid	UNIÓN FENOSA DISTRIBUCIÓN S.A.	8429	True
2316	0022	32	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	Ourense	UNIÓN FENOSA DISTRIBUCIÓN S.A.	7594	True
2316	0022	36	2.0A	C3	5	5	5	0	0	0.0	0.0	0.0	Pontevedra	UNIÓN FENOSA DISTRIBUCIÓN S.A.	7623,7624,8344,9116,9184	True
2316	0022	36	3.0A	C3	5	1	1	0	0	0.0	0.0	0.0	Pontevedra	UNIÓN FENOSA DISTRIBUCIÓN S.A.	7606	True
2360	0259	08	3.0A	C3	5	1	1	0	0	1.0	0.0	0.0	Barcelona	DISTRIBUIDORA DE ENERGIA ELECTRICA DEL BAGES, S.A.	7504	True
2402	0359	17	2.0A	C3	5	1	1	0	0	1.0	0.0	0.0	Girona	SUMINISTRO DE LUZ Y FUERZA, S.L.	9125	True
2406	0026	33	2.0A	C3	5	3	3	0	0	0.0	0.0	0.0	Asturias	DISTRIBUCIÓN CANTÁBRICO	7531,7984,8403	True
2437	0027	39	2.0A	C3	5	3	3	0	0	0.0	0.0	0.0	Cantabria	E.ON DISTRIBUCION S.L.	7605,8525,9105	True
2437	0027	39	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	Cantabria	E.ON DISTRIBUCION S.L.	9083	True
3723	0030	22	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	Huesca	DISTRIBUCIÓN EASA	7908,8566	True
3831	0463	50	2.0A	C3	5	1	0	1	0	0.0	9.0	0.0	Zaragoza	SOLANAR DISTRIBUIDORA ELECTRICA, S.L.	8271	True
6298	0034	11	2.0A	C3	5	1	0	1	0	0.0	8.0	0.0	Cádiz	SUMINISTRADORA ELECTRICA DE CADIZ, S.A.	7043	True
